1.0000000000e+00	2.6871563070e+05	-1.3897552237e-11	-1.4837016849e-11
1.0000000000e+00	3.3516026509e+05	-1.3950447203e-11	-1.4904574919e-11
1.0000000000e+00	4.1803449619e+05	-1.3993194851e-11	-1.4959244396e-11
1.0000000000e+00	5.2140082880e+05	-1.4027689263e-11	-1.5003405294e-11
1.0000000000e+00	6.5032629306e+05	-1.4055489386e-11	-1.5039025915e-11
1.0000000000e+00	8.1113083079e+05	-1.4077871826e-11	-1.5067724145e-11
1.0000000000e+00	1.0116970999e+06	-1.4095877690e-11	-1.5090823312e-11
1.0000000000e+00	1.2618568831e+06	-1.4110353211e-11	-1.5109401552e-11
1.0000000000e+00	1.5738730432e+06	-1.4121984380e-11	-1.5124334461e-11
1.0000000000e+00	1.9630406500e+06	-1.4131326087e-11	-1.5136331333e-11
1.0000000000e+00	2.4484367468e+06	-1.4138826396e-11	-1.5145965579e-11
1.0000000000e+00	3.0538555088e+06	-1.4144846603e-11	-1.5153699995e-11
1.0000000000e+00	3.8089746370e+06	-1.4149677710e-11	-1.5159907612e-11
1.0000000000e+00	4.7508101621e+06	-1.4153553890e-11	-1.5164888790e-11
1.0000000000e+00	5.9255309755e+06	-1.4156663447e-11	-1.5168885168e-11
1.0000000000e+00	7.3907220335e+06	-1.4159157714e-11	-1.5172091017e-11
1.0000000000e+00	9.2182071788e+06	-1.4161158253e-11	-1.5174662436e-11
1.0000000000e+00	1.1497569954e+07	-1.4162762675e-11	-1.5176724798e-11
1.0000000000e+00	1.4340544998e+07	-1.4164049337e-11	-1.5178378766e-11
1.0000000000e+00	1.7886495291e+07	-1.4165081122e-11	-1.5179705138e-11
1.0000000000e+00	2.2309243744e+07	-1.4165908487e-11	-1.5180768751e-11
1.0000000000e+00	2.7825594022e+07	-1.4166571912e-11	-1.5181621630e-11
1.0000000000e+00	3.4705958282e+07	-1.4167103868e-11	-1.5182305506e-11
1.0000000000e+00	4.3287612811e+07	-1.4167530399e-11	-1.5182853857e-11
1.0000000000e+00	5.3991231351e+07	-1.4167872394e-11	-1.5183293532e-11
1.0000000000e+00	6.7341506578e+07	-1.4168146604e-11	-1.5183646063e-11
1.0000000000e+00	8.3992870595e+07	-1.4168366461e-11	-1.5183928720e-11
1.0000000000e+00	1.0476157528e+08	-1.4168542738e-11	-1.5184155349e-11
1.0000000000e+00	1.3066570504e+08	-1.4168684072e-11	-1.5184337055e-11
1.0000000000e+00	1.6297508346e+08	-1.4168797390e-11	-1.5184482742e-11
1.0000000000e+00	2.0327352017e+08	-1.4168888244e-11	-1.5184599549e-11
1.0000000000e+00	2.5353644940e+08	-1.4168961088e-11	-1.5184693202e-11
1.0000000000e+00	3.1622776602e+08	-1.4169019491e-11	-1.5184768288e-11
1.2328467394e+00	1.0000000000e-01	2.0982427766e-14	2.1038534071e-14
1.2328467394e+00	1.2472674709e-01	2.0940320481e-14	2.0996377434e-14
1.2328467394e+00	1.5556761439e-01	2.1228727819e-14	2.1285427725e-14
1.2328467394e+00	1.9403442496e-01	2.1142354990e-14	2.1198975121e-14
1.2328467394e+00	2.4201282648e-01	2.1002664954e-14	2.1059397577e-14
1.2328467394e+00	3.0185472600e-01	2.1981914157e-14	2.2039614166e-14
1.2328467394e+00	3.7649358068e-01	2.1627415475e-14	2.1684788552e-14
1.2328467394e+00	4.6958819618e-01	1.9461738452e-14	1.9515404460e-14
1.2328467394e+00	5.8570208181e-01	2.0745684112e-14	2.0801829226e-14
1.2328467394e+00	7.3052715427e-01	2.0214552176e-14	2.0270174462e-14
1.2328467394e+00	9.1116275612e-01	4.3901987176e-14	4.3988128947e-14
1.2328467394e+00	1.1364636664e+00	2.2678927070e-14	2.2737920221e-14
1.2328467394e+00	1.4174741629e+00	2.1854565593e-14	2.1912522611e-14
1.2328467394e+00	1.7679694142e+00	2.0979927431e-14	2.1036605192e-14
1.2328467394e+00	2.2051307399e+00	1.9077312321e-14	1.9130865914e-14
1.2328467394e+00	2.7503878409e+00	1.3023871170e-14	1.3066892334e-14
1.2328467394e+00	3.4304692863e+00	-5.5562250861e-14	-5.5642016482e-14
1.2328467394e+00	4.2787127507e+00	5.5658032647e-14	5.5778618033e-14
1.2328467394e+00	5.3366992312e+00	4.3422749551e-14	4.3522085731e-14
1.2328467394e+00	6.6562913530e+00	4.1342569562e-14	4.1439175575e-14
1.2328467394e+00	8.3021756813e+00	4.1473163959e-14	4.1571442290e-14
1.2328467394e+00	1.0355033665e+01	4.2435531899e-14	4.2537666964e-14
1.2328467394e+00	1.2915496650e+01	4.3653110743e-14	4.3760672845e-14
1.2328467394e+00	1.6109078842e+01	4.4643572954e-14	4.4757903631e-14
1.2328467394e+00	2.0092330026e+01	4.4790893887e-14	4.4913058616e-14
1.2328467394e+00	2.5060509655e+01	4.3180567381e-14	4.3310736029e-14
1.2328467394e+00	3.1257158497e+01	3.8404816718e-14	3.8540422559e-14
1.2328467394e+00	3.8986037025e+01	2.8289734512e-14	2.8421127962e-14
1.2328467394e+00	4.8626015801e+01	9.4969284894e-15	9.5984263536e-15
1.2328467394e+00	6.0649647747e+01	-2.3057655352e-14	-2.3044334618e-14
1.2328467394e+00	7.5646332755e+01	-7.7035877836e-14	-7.7229659017e-14
1.2328467394e+00	9.4351210138e+01	-1.6383428171e-13	-1.6445873508e-13
1.2328467394e+00	1.1768119524e+02	-3.0013500221e-13	-3.0158270838e-13
1.2328467394e+00	1.4677992676e+02	-5.0990207761e-13	-5.1282181712e-13
1.2328467394e+00	1.8307382803e+02	-8.2683858729e-13	-8.3224178905e-13
1.2328467394e+00	2.2834203047e+02	-1.2972524310e-12	-1.3066234850e-12
1.2328467394e+00	2.8480358684e+02	-1.9831458613e-12	-1.9985273225e-12
1.2328467394e+00	3.5522624946e+02	-2.9650927165e-12	-2.9891198606e-12
1.2328467394e+00	4.4306214576e+02	-4.3440551457e-12	-4.3799749677e-12
1.2328467394e+00	5.5261700199e+02	-6.2407611504e-12	-6.2926416183e-12
1.2328467394e+00	6.8926121043e+02	-8.7908354621e-12	-8.8644789950e-12
1.2328467394e+00	8.5969308672e+02	-1.2133970762e-11	-1.2239428196e-11
1.2328467394e+00	1.0722672220e+03	-1.6396512203e-11	-1.6553341843e-11
1.2328467394e+00	1.3374040261e+03	-2.1669057673e-11	-2.1915261716e-11
1.2328467394e+00	1.6681005372e+03	-2.7983492990e-11	-2.8388104901e-11
1.2328467394e+00	2.0805675382e+03	-3.5295962975e-11	-3.5973565980e-11
1.2328467394e+00	2.5950242114e+03	-4.3482100691e-11	-4.4605634482e-11
1.2328467394e+00	3.2366892850e+03	-5.2347698751e-11	-5.4154687084e-11
1.2328467394e+00	4.0370172586e+03	-6.1652845925e-11	-6.4440584622e-11
1.2328467394e+00	5.0352403061e+03	-7.1142757853e-11	-7.5250385567e-11
1.2328467394e+00	6.2802914418e+03	-8.0576608418e-11	-8.6355717546e-11
1.2328467394e+00	7.8332032231e+03	-8.9747579102e-11	-9.7526685041e-11
1.2328467394e+00	9.7700995730e+03	-9.8491803718e-11	-1.0854204417e-10
1.2328467394e+00	1.2185927385e+04	-1.0668827546e-10	-1.1919732992e-10
1.2328467394e+00	1.5199110830e+04	-1.1425396591e-10	-1.2931265083e-10
1.2328467394e+00	1.8957356524e+04	-1.2113798224e-10	-1.3874044575e-10
1.2328467394e+00	2.3644894126e+04	-1.2731670979e-10	-1.4737198520e-10
1.2328467394e+00	2.9491507296e+04	-1.3279007736e-10	-1.5514088619e-10
1.2328467394e+00	3.6783797718e+04	-1.3757821025e-10	-1.6202254805e-10
1.2328467394e+00	4.5879234350e+04	-1.4171778651e-10	-1.6802961113e-10
1.2328467394e+00	5.7223676594e+04	-1.4525789735e-10	-1.7320456175e-10
1.2328467394e+00	7.1373230380e+04	-1.4825566058e-10	-1.7761105457e-10
1.2328467394e+00	8.9021508545e+04	-1.5077203237e-10	-1.8132540635e-10
1.2328467394e+00	1.1103363182e+05	-1.5286821862e-10	-1.8442926763e-10
1.2328467394e+00	1.3848863714e+05	-1.5460291935e-10	-1.8700396083e-10
1.2328467394e+00	1.7273237219e+05	-1.5603045602e-10	-1.8912655134e-10
1.2328467394e+00	2.1544346900e+05	-1.5719969669e-10	-1.9086745233e-10
1.2328467394e+00	2.6871563070e+05	-1.5815362165e-10	-1.9228924410e-10
1.2328467394e+00	3.3516026509e+05	-1.5892935385e-10	-1.9344636971e-10
1.2328467394e+00	4.1803449619e+05	-1.5955849322e-10	-1.9438540837e-10
1.2328467394e+00	5.2140082880e+05	-1.6006762463e-10	-1.9514569002e-10
1.2328467394e+00	6.5032629306e+05	-1.6047890352e-10	-1.9576007885e-10
1.2328467394e+00	8.1113083079e+05	-1.6081065412e-10	-1.9625580951e-10
1.2328467394e+00	1.0116970999e+06	-1.6107793953e-10	-1.9665530262e-10
1.2328467394e+00	1.2618568831e+06	-1.6129308131e-10	-1.9697691867e-10
1.2328467394e+00	1.5738730432e+06	-1.6146611866e-10	-1.9723562989e-10
1.2328467394e+00	1.9630406500e+06	-1.6160520527e-10	-1.9744360448e-10
1.2328467394e+00	2.4484367468e+06	-1.6171694654e-10	-1.9761070503e-10
1.2328467394e+00	3.0538555088e+06	-1.6180668260e-10	-1.9774490816e-10
1.2328467394e+00	3.8089746370e+06	-1.6187872362e-10	-1.9785265399e-10
1.2328467394e+00	4.7508101621e+06	-1.6193654384e-10	-1.9793913491e-10
1.2328467394e+00	5.9255309755e+06	-1.6198294072e-10	-1.9800853264e-10
1.2328467394e+00	7.3907220335e+06	-1.6202016489e-10	-1.9806421200e-10
1.2328467394e+00	9.2182071788e+06	-1.6205002578e-10	-1.9810887852e-10
1.2328467394e+00	1.1497569954e+07	-1.6207397733e-10	-1.9814470639e-10
1.2328467394e+00	1.4340544998e+07	-1.6209318729e-10	-1.9817344201e-10
1.2328467394e+00	1.7886495291e+07	-1.6210859327e-10	-1.9819648765e-10
1.2328467394e+00	2.2309243744e+07	-1.6212094785e-10	-1.9821496890e-10
1.2328467394e+00	2.7825594022e+07	-1.6213085496e-10	-1.9822978910e-10
1.2328467394e+00	3.4705958282e+07	-1.6213879917e-10	-1.9824167303e-10
1.2328467394e+00	4.3287612811e+07	-1.6214516920e-10	-1.9825120216e-10
1.2328467394e+00	5.3991231351e+07	-1.6215027687e-10	-1.9825884291e-10
1.2328467394e+00	6.7341506578e+07	-1.6215437227e-10	-1.9826496938e-10
1.2328467394e+00	8.3992870595e+07	-1.6215765596e-10	-1.9826988160e-10
1.2328467394e+00	1.0476157528e+08	-1.6216028879e-10	-1.9827382019e-10
1.2328467394e+00	1.3066570504e+08	-1.6216239975e-10	-1.9827697808e-10
1.2328467394e+00	1.6297508346e+08	-1.6216409228e-10	-1.9827951002e-10
1.2328467394e+00	2.0327352017e+08	-1.6216544929e-10	-1.9828154006e-10
1.2328467394e+00	2.5353644940e+08	-1.6216653731e-10	-1.9828316768e-10
1.2328467394e+00	3.1622776602e+08	-1.6216740964e-10	-1.9828447265e-10
1.5199110830e+00	1.0000000000e-01	1.3137210346e-12	1.6392179533e-12
1.5199110830e+00	1.2472674709e-01	1.3320584000e-12	1.6619994642e-12
1.5199110830e+00	1.5556761439e-01	1.3291599098e-12	1.6584406594e-12
1.5199110830e+00	1.9403442496e-01	1.3308882069e-12	1.6607705164e-12
1.5199110830e+00	2.4201282648e-01	1.3401055393e-12	1.6716665164e-12
1.5199110830e+00	3.0185472600e-01	1.3422989800e-12	1.6745606332e-12
1.5199110830e+00	3.7649358068e-01	1.2588089502e-12	1.5712717702e-12
1.5199110830e+00	4.6958819618e-01	1.3069029353e-12	1.6308734024e-12
1.5199110830e+00	5.8570208181e-01	1.2809338826e-12	1.5989131962e-12
1.5199110830e+00	7.3052715427e-01	2.5209972181e-12	3.1268731725e-12
1.5199110830e+00	9.1116275612e-01	1.4027333769e-12	1.7489751286e-12
1.5199110830e+00	1.1364636664e+00	1.3655648494e-12	1.7031101241e-12
1.5199110830e+00	1.4174741629e+00	1.3308183104e-12	1.6601378844e-12
1.5199110830e+00	1.7679694142e+00	1.2626096946e-12	1.5757297835e-12
1.5199110830e+00	2.2051307399e+00	1.0846610137e-12	1.3555382515e-12
1.5199110830e+00	2.7503878409e+00	3.7547421357e-13	4.7819891457e-13
1.5199110830e+00	3.4304692863e+00	1.1787508871e-11	1.4593416767e-11
1.5199110830e+00	4.2787127507e+00	3.1774514999e-12	3.9433079436e-12
1.5199110830e+00	5.3366992312e+00	2.7876247483e-12	3.4605167012e-12
1.5199110830e+00	6.6562913530e+00	2.7700212571e-12	3.4377708686e-12
1.5199110830e+00	8.3021756813e+00	2.8864682897e-12	3.5802730002e-12
